,arrays,cache_assoc,cache_bandwidth,cache_line_sz,cache_queue_size,cache_size,cycle_time,load_bandwidth,mat_size,memory_type,store_bandwidth,tlb_assoc,tlb_bandwidth,tlb_entries,tlb_max_outstanding_walks,tlb_page_size,unrolling_factor_num,unrolling_factor_row_sub,unrolling_factor_sub,Avg FU Dynamic Power,Avg FU Power,Avg FU leakage Power,Avg MEM Dynamic Power,Avg MEM Leakage Power,Avg MEM Power,Avg Power,Cycle ,FU Area,Idle FU Cycles,MEM Area,Num of Registers (32-bit),Num of Shifters (32-bit),Num of Single Precision FP Adders,Num of Single Precision FP Multipliers,Running ,Top level function,Total Area
105,"['A', 'I']",1,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,4.28959,4.76619,0.476593,3.13191,1.25407,4.38598,9.15217,119608,48091.3,41184,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,153245
106,"['A', 'I']",1,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,4.10123,4.59066,0.489431,2.99406,1.25407,4.24813,8.83879,125115,49963.5,46446,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,155117
107,"['A', 'I']",1,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,4.28959,4.76619,0.476593,3.13191,1.25407,4.38598,9.15217,119608,48091.3,41184,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,153245
108,"['A', 'I']",1,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.23915,4.73808,0.498922,0.759894,0.356335,1.11623,5.8543,125359,52027.5,46690,27118.8,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79146.3
109,"['A', 'I']",1,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43444,4.93572,0.501277,0.794936,0.356335,1.15127,6.08699,119833,52218.9,41408,27118.8,103,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79337.7
110,"['A', 'I']",1,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.23915,4.73808,0.498922,0.759894,0.356335,1.11623,5.8543,125359,52027.5,46690,27118.8,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79146.3
111,"['A', 'I']",1,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43444,4.93572,0.501277,0.794936,0.356335,1.15127,6.08699,119833,52218.9,41408,27118.8,103,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79337.7
112,"['A', 'I']",1,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,1.27621,0.649817,1.92603,6.66928,125206,52027.5,46537,52485.5,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,104513
113,"['A', 'I']",1,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,1.33491,0.649817,1.98473,6.91012,119700,50155.3,41275,52485.5,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,102641
114,"['A', 'I']",1,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,1.27621,0.649817,1.92603,6.66928,125206,52027.5,46537,52485.5,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,104513
115,"['A', 'I']",1,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,1.33491,0.649817,1.98473,6.91012,119700,50155.3,41275,52485.5,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,102641
116,"['A', 'I']",1,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,1.49594,1.25407,2.75001,7.49327,125206,52027.5,46537,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,157181
117,"['A', 'I']",1,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,1.56475,1.25407,2.81882,7.74421,119700,50155.3,41275,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,155309
118,"['A', 'I']",1,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,1.49594,1.25407,2.75001,7.49327,125206,52027.5,46537,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,157181
119,"['A', 'I']",1,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,1.56475,1.25407,2.81882,7.74421,119700,50155.3,41275,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,155309
120,"['A', 'I']",1,4,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.77567,5.2651,0.489431,1.77323,0.356335,2.12956,7.39466,107442,49963.5,32741,27118.8,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,77082.3
121,"['A', 'I']",1,4,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.03451,5.52631,0.491798,1.86952,0.356335,2.22585,7.75216,101908,50154.9,27452,27118.8,103,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,77273.8
122,"['A', 'I']",1,16,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.77567,5.2651,0.489431,1.77323,0.356335,2.12956,7.39466,107442,49963.5,32741,27118.8,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,77082.3
123,"['A', 'I']",1,16,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.03451,5.52631,0.491798,1.86952,0.356335,2.22585,7.75216,101908,50154.9,27452,27118.8,103,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,77273.8
124,"['A', 'I']",1,4,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,2.9795,0.649817,3.62932,8.90257,107259,49963.5,32558,52485.5,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,102449
125,"['A', 'I']",1,4,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,3.14075,0.649817,3.79057,9.30935,101752,48091.3,27296,52485.5,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,100577
126,"['A', 'I']",1,16,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,2.9795,0.649817,3.62932,8.90257,107259,49963.5,32558,52485.5,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,102449
127,"['A', 'I']",1,16,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,3.14075,0.649817,3.79057,9.30935,101752,48091.3,27296,52485.5,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,100577
128,"['A', 'I']",1,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,3.49249,1.25407,4.74657,10.0198,107259,49963.5,32558,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,155117
129,"['A', 'I']",1,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,3.68151,1.25407,4.93559,10.4544,101752,48091.3,27296,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,153245
130,"['A', 'I']",1,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,3.49249,1.25407,4.74657,10.0198,107259,49963.5,32558,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,155117
131,"['A', 'I']",1,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,3.68151,1.25407,4.93559,10.4544,101752,48091.3,27296,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,153245
132,"['A', 'I']",1,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.94485,5.44377,0.498922,0.886457,0.356335,1.24279,6.68657,107461,52027.5,32760,27118.8,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79146.3
133,"['A', 'I']",1,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21269,5.71397,0.501277,0.934512,0.356335,1.29085,7.00482,101935,52218.9,27478,27118.8,103,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79337.7
134,"['A', 'I']",1,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.94485,5.44377,0.498922,0.886457,0.356335,1.24279,6.68657,107461,52027.5,32760,27118.8,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79146.3
135,"['A', 'I']",1,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21269,5.71397,0.501277,0.934512,0.356335,1.29085,7.00482,101935,52218.9,27478,27118.8,103,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,79337.7
136,"['A', 'I']",1,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,1.48892,0.649817,2.13873,7.58915,107319,52027.5,32618,52485.5,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,104513
137,"['A', 'I']",1,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,1.56944,0.649817,2.21925,7.92431,101813,50155.3,27356,52485.5,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,102641
138,"['A', 'I']",1,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,1.48892,0.649817,2.13873,7.58915,107319,52027.5,32618,52485.5,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,104513
139,"['A', 'I']",1,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,1.56944,0.649817,2.21925,7.92431,101813,50155.3,27356,52485.5,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,102641
140,"['A', 'I']",1,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,1.74527,1.25407,2.99934,8.44976,107319,52027.5,32618,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,157181
141,"['A', 'I']",1,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,1.83965,1.25407,3.09373,8.79878,101813,50155.3,27356,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,155309
142,"['A', 'I']",1,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,1.74527,1.25407,2.99934,8.44976,107319,52027.5,32618,105153,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,157181
143,"['A', 'I']",1,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,1.83965,1.25407,3.09373,8.79878,101813,50155.3,27356,105153,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,155309
144,"['A', 'I']",16,4,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,,,,,,,,,,,,,,,,,,
145,"['A', 'I']",16,4,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,,,,,,,,,,,,,,,,,,
146,"['A', 'I']",16,16,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,,,,,,,,,,,,,,,,,,
147,"['A', 'I']",16,16,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,,,,,,,,,,,,,,,,,,
148,"['A', 'I']",16,4,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,4.10123,4.59066,0.489431,4.6971,0.882513,5.57962,10.1703,125115,49963.5,46446,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,121511
149,"['A', 'I']",16,4,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,4.28959,4.76619,0.476593,4.91337,0.882513,5.79588,10.5621,119608,48091.3,41184,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,119638
150,"['A', 'I']",16,16,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,4.10123,4.59066,0.489431,4.6971,0.882513,5.57962,10.1703,125115,49963.5,46446,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,121511
151,"['A', 'I']",16,16,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,4.28959,4.76619,0.476593,4.91337,0.882513,5.79588,10.5621,119608,48091.3,41184,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,119638
152,"['A', 'I']",16,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,4.10123,4.59066,0.489431,5.34908,1.4514,6.80048,11.3911,125115,49963.5,46446,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,158630
153,"['A', 'I']",16,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,4.28959,4.76619,0.476593,5.59537,1.4514,7.04677,11.813,119608,48091.3,41184,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,156757
154,"['A', 'I']",16,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,16,4.10123,4.59066,0.489431,5.34908,1.4514,6.80048,11.3911,125115,49963.5,46446,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,158630
155,"['A', 'I']",16,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,16,4.28959,4.76619,0.476593,5.59537,1.4514,7.04677,11.813,119608,48091.3,41184,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,156757
156,"['A', 'I']",16,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,,,,,,,,,,,,,,,,,,
157,"['A', 'I']",16,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,,,,,,,,,,,,,,,,,,
158,"['A', 'I']",16,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,,,,,,,,,,,,,,,,,,
159,"['A', 'I']",16,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,,,,,,,,,,,,,,,,,,
160,"['A', 'I']",16,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,2.34684,0.882513,3.22936,7.97261,125206,52027.5,46537,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,123575
161,"['A', 'I']",16,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,2.4548,0.882513,3.33731,8.2627,119700,50155.3,41275,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,121702
162,"['A', 'I']",16,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,2.34684,0.882513,3.22936,7.97261,125206,52027.5,46537,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,123575
163,"['A', 'I']",16,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,2.4548,0.882513,3.33731,8.2627,119700,50155.3,41275,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,121702
164,"['A', 'I']",16,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,2.6726,1.4514,4.124,8.86725,125206,52027.5,46537,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,160693
165,"['A', 'I']",16,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,2.79553,1.4514,4.24693,9.17232,119700,50155.3,41275,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,158821
166,"['A', 'I']",16,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,16,4.24433,4.74325,0.498922,2.6726,1.4514,4.124,8.86725,125206,52027.5,46537,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,160693
167,"['A', 'I']",16,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,16,4.43936,4.92539,0.486022,2.79553,1.4514,4.24693,9.17232,119700,50155.3,41275,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,158821
168,"['A', 'I']",16,4,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,,,,,,,,,,,,,,,,,,
169,"['A', 'I']",16,4,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,,,,,,,,,,,,,,,,,,
170,"['A', 'I']",16,16,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,,,,,,,,,,,,,,,,,,
171,"['A', 'I']",16,16,64,32,8kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,,,,,,,,,,,,,,,,,,
172,"['A', 'I']",16,4,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,5.47906,0.882513,6.36157,11.6348,107259,49963.5,32558,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,121511
173,"['A', 'I']",16,4,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,5.77559,0.882513,6.6581,12.1769,101752,48091.3,27296,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,119638
174,"['A', 'I']",16,16,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,5.47906,0.882513,6.36157,11.6348,107259,49963.5,32558,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,121511
175,"['A', 'I']",16,16,64,32,16kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,5.77559,0.882513,6.6581,12.1769,101752,48091.3,27296,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,119638
176,"['A', 'I']",16,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,6.23958,1.4514,7.69098,12.9642,107259,49963.5,32558,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,158630
177,"['A', 'I']",16,4,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,6.57727,1.4514,8.02867,13.5475,101752,48091.3,27296,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,156757
178,"['A', 'I']",16,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,1,32,4.78382,5.27325,0.489431,6.23958,1.4514,7.69098,12.9642,107259,49963.5,32558,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,158630
179,"['A', 'I']",16,16,64,32,32kB,5,1,32,cache,1,0,1,0,4,4096,32,8,32,5.04218,5.51878,0.476593,6.57727,1.4514,8.02867,13.5475,101752,48091.3,27296,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,156757
180,"['A', 'I']",16,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,,,,,,,,,,,,,,,,,,
181,"['A', 'I']",16,4,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,,,,,,,,,,,,,,,,,,
182,"['A', 'I']",16,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,,,,,,,,,,,,,,,,,,
183,"['A', 'I']",16,16,64,32,8kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,,,,,,,,,,,,,,,,,,
184,"['A', 'I']",16,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,2.738,0.882513,3.62051,9.07093,107319,52027.5,32618,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,123575
185,"['A', 'I']",16,4,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,2.88607,0.882513,3.76858,9.47364,101813,50155.3,27356,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,121702
186,"['A', 'I']",16,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,2.738,0.882513,3.62051,9.07093,107319,52027.5,32618,71547.2,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,123575
187,"['A', 'I']",16,16,64,32,16kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,2.88607,0.882513,3.76858,9.47364,101813,50155.3,27356,71547.2,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,121702
188,"['A', 'I']",16,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,3.11804,1.4514,4.56944,10.0199,107319,52027.5,32618,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,160693
189,"['A', 'I']",16,4,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,3.28667,1.4514,4.73807,10.4431,101813,50155.3,27356,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,158821
190,"['A', 'I']",16,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,1,32,4.9515,5.45042,0.498922,3.11804,1.4514,4.56944,10.0199,107319,52027.5,32618,108666,102,2,5,4,./outputs/mat_inv-gem5-accel,mat_inv,160693
191,"['A', 'I']",16,16,64,32,32kB,10,1,32,cache,1,0,1,0,4,4096,32,8,32,5.21904,5.70506,0.486022,3.28667,1.4514,4.73807,10.4431,101813,50155.3,27356,108666,103,2,4,4,./outputs/mat_inv-gem5-accel,mat_inv,158821
